"id","species","stop_id","timestamp","lon","lat","lc","argos.semi.major","argos.semi.minor","argos.error.radius","argos.orientation","gps.fix.type.raw","dist_from","n_locs","start","end","duration"
"P197419","PESA",95,"2021-10-01 15:02:00",-66.1582184,-14.3179903,"G",NA,NA,NA,NA,"3D",6.436155072,6,"9/30/2021 15:00","10/5/2021 15:02",5
"P197419","PESA",95,"2021-10-02 15:00:00",-66.1581955,-14.3180161,"G",NA,NA,NA,NA,"3D",3.78809874,6,"9/30/2021 15:00","10/5/2021 15:02",5
"P197419","PESA",95,"2021-10-03 15:02:00",-66.1583252,-14.3179388,"G",NA,NA,NA,NA,"3D",16.42426993,6,"9/30/2021 15:00","10/5/2021 15:02",5
"P197419","PESA",95,"2021-10-04 15:00:00",-66.1582489,-14.3180676,"G",NA,NA,NA,NA,"3D",16.53200552,6,"9/30/2021 15:00","10/5/2021 15:02",5
"P197419","PESA",95,"2021-10-05 15:02:00",-66.1582947,-14.3180161,"G",NA,NA,NA,NA,"3D",7.567760439,6,"9/30/2021 15:00","10/5/2021 15:02",5
"P197423","PESA",96,"2021-09-29 15:02:00",-74.2274399,-5.6163454,"G",NA,NA,NA,NA,"3D",NA,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-09-30 15:00:00",-74.2491226,-5.5933566,"G",NA,NA,NA,NA,"3D",3509.901597,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-01 15:02:00",-74.2541733,-5.5907712,"G",NA,NA,NA,NA,"3D",629.24209,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-02 15:00:00",-74.2537842,-5.5908222,"G",NA,NA,NA,NA,"3D",43.48060741,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-03 15:02:00",-74.2555237,-5.5912833,"G",NA,NA,NA,NA,"3D",199.4375481,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-04 15:00:00",-74.2555008,-5.5913601,"G",NA,NA,NA,NA,"3D",8.917845861,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-05 15:02:00",-74.2555237,-5.5912318,"G",NA,NA,NA,NA,"3D",14.50588297,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-06 15:00:00",-74.2555542,-5.5912066,"G",NA,NA,NA,NA,"3D",4.391775327,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-07 15:02:00",-74.2556,-5.5911808,"G",NA,NA,NA,NA,"3D",5.830599917,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-08 15:00:00",-74.2556,-5.5911298,"G",NA,NA,NA,NA,"3D",5.67729403,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-09 15:02:00",-74.2555771,-5.5911298,"G",NA,NA,NA,NA,"3D",2.537088431,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-10 15:00:00",-74.2555771,-5.5912318,"G",NA,NA,NA,NA,"3D",11.35458806,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-11 15:02:00",-74.2555542,-5.5911298,"G",NA,NA,NA,NA,"3D",11.6345815,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-12 15:00:00",-74.2555771,-5.5911298,"G",NA,NA,NA,NA,"3D",2.537088429,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197423","PESA",96,"2021-10-13 15:02:00",-74.2555542,-5.591104,"G",NA,NA,NA,NA,"3D",3.832159729,15,"9/29/2021 15:02","10/13/2021 15:02",14
"P197424","PESA",97,"2021-08-24 15:02:00",-75.8678894,-5.4966402,"G",NA,NA,NA,NA,"3D",NA,9,"8/24/2021 15:02","9/1/2021 15:02",8
"P197424","PESA",97,"2021-08-25 15:00:00",-75.8544769,-5.4843264,"G",NA,NA,NA,NA,"3D",2021.844928,9,"8/24/2021 15:02","9/1/2021 15:02",8
"P197424","PESA",97,"2021-08-26 15:02:00",-75.854454,-5.4843774,"G",NA,NA,NA,NA,"3D",6.21858599,9,"8/24/2021 15:02","9/1/2021 15:02",8
"P197424","PESA",97,"2021-08-27 15:00:00",-75.8545532,-5.4844031,"G",NA,NA,NA,NA,"3D",11.35853851,9,"8/24/2021 15:02","9/1/2021 15:02",8
"P197424","PESA",97,"2021-08-28 15:02:00",-75.854454,-5.4842753,"G",NA,NA,NA,NA,"3D",17.9785604,9,"8/24/2021 15:02","9/1/2021 15:02",8
"P197424","PESA",97,"2021-08-29 15:00:00",-75.854454,-5.4843774,"G",NA,NA,NA,NA,"3D",11.36572001,9,"8/24/2021 15:02","9/1/2021 15:02",8
"P197424","PESA",97,"2021-08-30 15:02:00",-75.8545532,-5.4844031,"G",NA,NA,NA,NA,"3D",11.35853851,9,"8/24/2021 15:02","9/1/2021 15:02",8
"P197424","PESA",97,"2021-08-31 15:00:00",-75.8545303,-5.4844289,"G",NA,NA,NA,NA,"3D",3.83246305,9,"8/24/2021 15:02","9/1/2021 15:02",8
"P197424","PESA",97,"2021-09-01 15:02:00",-75.8546066,-5.4844546,"G",NA,NA,NA,NA,"3D",8.925713669,9,"8/24/2021 15:02","9/1/2021 15:02",8
"P197424","PESA",98,"2021-09-04 15:00:00",-63.8972282,-17.1166592,"G",NA,NA,NA,NA,"3D",NA,7,"9/4/2021 15:00","9/10/2021 15:00",6
"P197424","PESA",98,"2021-09-05 15:02:00",-63.9056778,-17.1054211,"G",NA,NA,NA,NA,"3D",1540.518742,7,"9/4/2021 15:00","9/10/2021 15:00",6
"P197424","PESA",98,"2021-09-06 15:00:00",-63.9057007,-17.1054211,"G",NA,NA,NA,NA,"3D",2.436452238,7,"9/4/2021 15:00","9/10/2021 15:00",6
"P197424","PESA",98,"2021-09-07 15:02:00",-63.9453316,-17.1038342,"G",NA,NA,NA,NA,"3D",4220.258045,7,"9/4/2021 15:00","9/10/2021 15:00",6
"P197424","PESA",98,"2021-09-08 15:00:00",-63.9449234,-17.1038342,"G",NA,NA,NA,NA,"3D",43.43092926,7,"9/4/2021 15:00","9/10/2021 15:00",6
"P197424","PESA",98,"2021-09-09 15:02:00",-63.9143562,-17.134016,"G",NA,NA,NA,NA,"3D",4675.8655,7,"9/4/2021 15:00","9/10/2021 15:00",6
"P197424","PESA",98,"2021-09-10 15:00:00",-63.9146385,-17.1339397,"G",NA,NA,NA,NA,"3D",31.20881854,7,"9/4/2021 15:00","9/10/2021 15:00",6
"P197427","PESA",99,"2021-09-04 15:00:00",-75.6766357,-0.6736,"G",NA,NA,NA,NA,"3D",NA,4,"9/4/2021 15:00","9/7/2021 15:02",3
"P197427","PESA",99,"2021-09-05 15:02:00",-75.6818085,-0.6756224,"G",NA,NA,NA,NA,"3D",618.2417567,4,"9/4/2021 15:00","9/7/2021 15:02",3
"P197427","PESA",99,"2021-09-06 15:00:00",-75.6827545,-0.674624,"G",NA,NA,NA,NA,"3D",153.1035325,4,"9/4/2021 15:00","9/7/2021 15:02",3
"P197427","PESA",99,"2021-09-07 15:02:00",-75.6826477,-0.6747264,"G",NA,NA,NA,NA,"3D",16.47017613,4,"9/4/2021 15:00","9/7/2021 15:02",3
"P197427","PESA",100,"2021-09-09 15:02:00",-75.1798172,-0.9856128,"G",NA,NA,NA,NA,"3D",NA,5,"9/9/2021 15:02","9/13/2021 15:02",4
"P197427","PESA",100,"2021-09-10 15:00:00",-75.1795807,-0.98592,"G",NA,NA,NA,NA,"3D",43.15515612,5,"9/9/2021 15:02","9/13/2021 15:02",4
"P197427","PESA",100,"2021-09-11 15:02:00",-75.1801987,-0.98592,"G",NA,NA,NA,NA,"3D",68.7852604,5,"9/9/2021 15:02","9/13/2021 15:02",4
"P197427","PESA",100,"2021-09-12 15:00:00",-75.1798172,-0.9857152,"G",NA,NA,NA,NA,"3D",48.19532431,5,"9/9/2021 15:02","9/13/2021 15:02",4
"P197427","PESA",100,"2021-09-13 15:02:00",-75.1801758,-0.9858944,"G",NA,NA,NA,NA,"3D",44.62072571,5,"9/9/2021 15:02","9/13/2021 15:02",4
"P197427","PESA",101,"2021-09-15 15:02:00",-65.1398773,-13.4963589,"G",NA,NA,NA,NA,"3D",NA,4,"9/15/2021 15:02","9/18/2021 15:00",3
"P197427","PESA",101,"2021-09-16 15:00:00",-65.1398544,-13.4963589,"G",NA,NA,NA,NA,"3D",2.478819101,4,"9/15/2021 15:02","9/18/2021 15:00",3
"P197427","PESA",101,"2021-09-17 15:02:00",-65.1399002,-13.4964352,"G",NA,NA,NA,NA,"3D",9.834669297,4,"9/15/2021 15:02","9/18/2021 15:00",3
"P197427","PESA",101,"2021-09-18 15:00:00",-65.1399002,-13.4964094,"G",NA,NA,NA,NA,"3D",2.872042863,4,"9/15/2021 15:02","9/18/2021 15:00",3
"P197427","PESA",102,"2021-09-20 15:00:00",-62.4213104,-16.4166775,"G",NA,NA,NA,NA,"3D",NA,3,"9/20/2021 15:00","9/22/2021 15:00",2
"P197427","PESA",102,"2021-09-21 15:02:00",-62.4226189,-16.4174213,"G",NA,NA,NA,NA,"3D",162.4137961,3,"9/20/2021 15:00","9/22/2021 15:00",2
"P197427","PESA",102,"2021-09-22 15:00:00",-62.4215927,-16.4177017,"G",NA,NA,NA,NA,"3D",113.9373936,3,"9/20/2021 15:00","9/22/2021 15:00",2
"P197427","PESA",103,"2021-09-23 15:02:00",-63.1968384,-16.4909191,"G",NA,NA,NA,NA,"3D",NA,3,"9/23/2021 15:02","9/25/2021 15:02",2
"P197427","PESA",103,"2021-09-24 15:00:00",-63.1967888,-16.4909954,"G",NA,NA,NA,NA,"3D",10.00861483,3,"9/23/2021 15:02","9/25/2021 15:02",2
"P197427","PESA",103,"2021-09-25 15:02:00",-63.1967621,-16.4909954,"G",NA,NA,NA,NA,"3D",2.849965801,3,"9/23/2021 15:02","9/25/2021 15:02",2
"P52724","PESA",104,"2018-08-27 19:44:00",-73.808,-4.901,"0",NA,NA,NA,NA,NA,NA,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-28 00:27:00",-73.819,-4.911,"3",NA,NA,NA,NA,NA,1651.566442,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-28 06:52:00",-73.827,-4.906,"B",NA,NA,NA,NA,NA,1047.417832,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-28 11:28:00",-73.827,-4.906,"B",NA,NA,NA,NA,NA,0,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-28 12:31:00",-73.818,-4.881,"B",NA,NA,NA,NA,NA,2956.597437,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-28 19:33:00",-73.823,-4.907,"1",NA,NA,NA,NA,NA,2946.957336,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-28 20:54:00",-73.81,-4.911,"2",NA,NA,NA,NA,NA,1509.035967,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-29 00:10:00",-73.822,-4.91,"2",NA,NA,NA,NA,NA,1335.578165,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-29 12:48:00",-73.761,-4.911,"B",NA,NA,NA,NA,NA,6766.481056,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-29 19:22:00",-73.817,-4.907,"2",NA,NA,NA,NA,NA,6226.965612,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-29 20:25:00",-73.827,-4.914,"B",NA,NA,NA,NA,NA,1355.482328,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-08-30 19:11:00",-73.834,-4.907,"0",NA,NA,NA,NA,NA,1099.986206,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-01 11:48:00",-73.816,-4.916,"A",NA,NA,NA,NA,NA,2233.683203,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-01 18:47:00",-73.825,-4.899,"1",NA,NA,NA,NA,NA,2139.557176,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-04 12:26:00",-73.816,-4.921,"A",NA,NA,NA,NA,NA,2644.644229,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-04 19:53:00",-73.834,-4.915,"2",NA,NA,NA,NA,NA,2105.141703,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-04 20:36:00",-73.82,-4.909,"1",NA,NA,NA,NA,NA,1690.308587,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-05 12:00:00",-73.824,-4.911,"1",NA,NA,NA,NA,NA,496.3749375,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-05 19:42:00",-73.827,-4.91,"3",NA,NA,NA,NA,NA,350.8605021,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-05 20:07:00",-73.825,-4.91,"B",NA,NA,NA,NA,NA,221.8219796,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-06 00:42:00",-73.82,-4.908,"3",NA,NA,NA,NA,NA,597.5786388,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-06 11:42:00",-73.83,-4.925,"2",NA,NA,NA,NA,NA,2193.48972,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-06 19:28:00",-73.825,-4.91,"1",NA,NA,NA,NA,NA,1759.468897,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-07 12:25:00",-73.823,-4.905,"B",NA,NA,NA,NA,NA,599.1711651,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-08 12:02:00",-73.792,-4.904,"B",NA,NA,NA,NA,NA,3440.070622,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-08 12:39:00",-73.824,-4.916,"2",NA,NA,NA,NA,NA,3792.219631,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-08 19:03:00",-73.817,-4.909,"2",NA,NA,NA,NA,NA,1099.984562,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-09 12:18:00",-73.82,-4.91,"2",NA,NA,NA,NA,NA,350.8609752,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-09 18:54:00",-73.825,-4.91,"2",NA,NA,NA,NA,NA,554.5549489,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-10 11:59:00",-73.801,-4.916,"1",NA,NA,NA,NA,NA,2744.370224,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-10 18:43:00",-73.819,-4.911,"3",NA,NA,NA,NA,NA,2072.525782,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-10 20:21:00",-73.833,-4.892,"B",NA,NA,NA,NA,NA,2623.857542,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-10 20:48:00",-73.83,-4.906,"A",NA,NA,NA,NA,NA,1593.597366,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-11 11:41:00",-73.817,-4.922,"A",NA,NA,NA,NA,NA,2291.559584,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-11 12:41:00",-73.816,-4.908,"B",NA,NA,NA,NA,NA,1562.414399,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-11 18:33:00",-73.832,-4.908,"A",NA,NA,NA,NA,NA,1774.581157,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-11 20:12:00",-73.818,-4.912,"2",NA,NA,NA,NA,NA,1615.338046,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-11 20:16:00",-73.825,-4.909,"A",NA,NA,NA,NA,NA,845.1558983,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-12 12:21:00",-73.813,-4.924,"B",NA,NA,NA,NA,NA,2135.310665,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-12 12:57:00",-73.864,-4.912,"B",NA,NA,NA,NA,NA,5811.990108,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",104,"2018-09-12 20:01:00",-73.822,-4.905,"1",NA,NA,NA,NA,NA,4722.99776,41,"8/27/2018 19:44","9/12/2018 20:01",16.01
"P52724","PESA",105,"2018-09-15 12:00:00",-64.703,-16.421,"A",NA,NA,NA,NA,NA,NA,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-15 19:22:00",-64.717,-16.437,"3",NA,NA,NA,NA,NA,2325.276696,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-15 19:55:00",-64.708,-16.433,"2",NA,NA,NA,NA,NA,1059.09318,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-15 23:52:00",-64.714,-16.422,"B",NA,NA,NA,NA,NA,1381.980398,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-16 11:39:00",-64.71,-16.425,"1",NA,NA,NA,NA,NA,542.172499,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-17 11:14:00",-64.75,-16.415,"2",NA,NA,NA,NA,NA,4413.857203,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-17 18:58:00",-64.703,-16.427,"1",NA,NA,NA,NA,NA,5193.345907,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-17 20:32:00",-64.711,-16.43,"3",NA,NA,NA,NA,NA,917.1596079,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-18 10:57:00",-64.689,-16.437,"2",NA,NA,NA,NA,NA,2474.859569,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-18 20:01:00",-64.705,-16.434,"1",NA,NA,NA,NA,NA,1740.669952,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-18 23:27:00",-64.713,-16.434,"3",NA,NA,NA,NA,NA,854.1733868,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-19 10:38:00",-64.716,-16.439,"B",NA,NA,NA,NA,NA,642.1836159,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-19 12:17:00",-64.728,-16.414,"A",NA,NA,NA,NA,NA,3063.783975,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-19 18:37:00",-64.701,-16.436,"1",NA,NA,NA,NA,NA,3782.756999,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-19 19:32:00",-64.717,-16.435,"A",NA,NA,NA,NA,NA,1711.956673,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-19 23:09:00",-64.749,-16.424,"B",NA,NA,NA,NA,NA,3629.568989,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-20 00:47:00",-64.756,-16.422,"B",NA,NA,NA,NA,NA,779.8978682,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-20 11:56:00",-64.711,-16.438,"1",NA,NA,NA,NA,NA,5124.32386,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-20 18:25:00",-64.714,-16.434,"2",NA,NA,NA,NA,NA,548.5180613,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-20 20:39:00",-64.731,-16.448,"B",NA,NA,NA,NA,NA,2392.332574,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-21 00:26:00",-64.699,-16.427,"B",NA,NA,NA,NA,NA,4139.838003,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-21 11:36:00",-64.706,-16.429,"3",NA,NA,NA,NA,NA,779.8794398,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-21 18:11:00",-64.708,-16.436,"2",NA,NA,NA,NA,NA,807.9671327,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-21 19:50:00",-64.708,-16.428,"B",NA,NA,NA,NA,NA,890.5559263,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-21 20:06:00",-64.714,-16.433,"1",NA,NA,NA,NA,NA,848.6591553,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-22 11:13:00",-64.705,-16.433,"2",NA,NA,NA,NA,NA,960.9500069,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52724","PESA",105,"2018-09-22 18:00:00",-64.716,-16.425,"B",NA,NA,NA,NA,NA,1473.96875,27,"9/15/2018 12:00","9/22/2018 18:00",7.25
"P52725","PESA",106,"2018-09-26 00:25:00",-71.21,-12.609,"A",NA,NA,NA,NA,NA,NA,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-26 11:29:00",-71.196,-12.622,"0",NA,NA,NA,NA,NA,2099.340572,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-26 18:55:00",-71.257,-12.628,"3",NA,NA,NA,NA,NA,6659.882195,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-26 20:50:00",-71.211,-12.625,"1",NA,NA,NA,NA,NA,5008.003841,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-27 00:04:00",-71.222,-12.612,"2",NA,NA,NA,NA,NA,1876.733674,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-27 11:11:00",-71.229,-12.629,"A",NA,NA,NA,NA,NA,2039.48971,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-27 18:44:00",-71.239,-12.692,"B",NA,NA,NA,NA,NA,7096.734341,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-27 20:20:00",-71.224,-12.617,"2",NA,NA,NA,NA,NA,8506.442086,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-28 12:28:00",-71.226,-12.601,"A",NA,NA,NA,NA,NA,1794.31476,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-28 18:32:00",-71.165,-12.581,"0",NA,NA,NA,NA,NA,6991.164876,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-28 19:48:00",-71.207,-12.641,"A",NA,NA,NA,NA,NA,8088.809275,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-28 20:13:00",-71.18,-12.619,"B",NA,NA,NA,NA,NA,3820.946048,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-29 00:23:00",-71.195,-12.59,"B",NA,NA,NA,NA,NA,3616.231285,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-29 01:02:00",-71.198,-12.584,"B",NA,NA,NA,NA,NA,743.1990573,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-29 12:08:00",-71.238,-12.626,"0",NA,NA,NA,NA,NA,6382.988255,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-29 18:19:00",-71.259,-12.631,"B",NA,NA,NA,NA,NA,2348.078425,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-29 20:59:00",-71.276,-12.548,"0",NA,NA,NA,NA,NA,9422.305544,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-30 00:04:00",-71.261,-12.623,"B",NA,NA,NA,NA,NA,8506.526245,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-30 00:42:00",-71.222,-12.614,"B",NA,NA,NA,NA,NA,4353.448567,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-09-30 19:52:00",-71.222,-12.616,"A",NA,NA,NA,NA,NA,222.6389816,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-01 00:21:00",-71.225,-12.608,"2",NA,NA,NA,NA,NA,948.3147855,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-01 07:01:00",-71.229,-12.61,"A",NA,NA,NA,NA,NA,488.2542657,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-01 11:27:00",-71.197,-12.596,"0",NA,NA,NA,NA,NA,3809.743667,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-01 19:37:00",-71.228,-12.613,"1",NA,NA,NA,NA,NA,3863.022513,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-01 19:55:00",-71.229,-12.628,"1",NA,NA,NA,NA,NA,1673.322138,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-02 00:04:00",-71.234,-12.615,"2",NA,NA,NA,NA,NA,1545.723704,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-02 12:09:00",-71.222,-12.633,"B",NA,NA,NA,NA,NA,2390.446662,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-02 12:47:00",-71.235,-12.614,"B",NA,NA,NA,NA,NA,2543.177384,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-02 19:26:00",-71.206,-12.626,"1",NA,NA,NA,NA,NA,3421.792905,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-02 21:04:00",-71.215,-12.6,"A",NA,NA,NA,NA,NA,3054.980165,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-02 23:39:00",-71.226,-12.614,"3",NA,NA,NA,NA,NA,1963.884499,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-03 00:41:00",-71.229,-12.612,"B",NA,NA,NA,NA,NA,394.6876755,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
"P52725","PESA",106,"2018-10-03 01:18:00",-71.227,-12.609,"B",NA,NA,NA,NA,NA,398.4140262,41,"9/26/2018 0:25","10/4/2018 20:02",8.82
